Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
5,12,1.1379,0,1.103,0.066132,0.70322,0.27541,0.074888,0.070884,0.75734,0.24013,0.22283,0.13042,0.75877,1.1497,0.29678,2.3695,0.7122,0.27192,1.2263,0.012375,0.23651,0.017989,0.36296,8.7037,0.13917,0.68789,430.77,16.095,3.8853,0.053128,0.015335,0.52097,10.155,1.8916,0.97819,1.4246,505.48,0.087157,0.051671,0.044932,0.27993,0.031642,0.92799,0.013074,9.3791,2.09,0.23885,0.094041,2.3772,1933.1,2.3179,0.86083,14.805,0.28239,0.038327,2087.6,0.0064947,0.19332,-0.02788,0.0,0.0,0.0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,23,0.84951,23,48
5,13,1.5366,0,1.1522,0.097304,0.69537,0.35407,0.11679,0.10304,0.82961,0.27482,0.31942,0.15355,0.78025,1.9954,0.30463,2.2827,1.0459,0.32985,1.3228,0.020227,0.16531,0.029868,0.45379,11.55,0.26314,0.67721,721.12,16.224,3.4362,0.13774,0.018157,0.56182,21.193,1.5868,0.97389,1.7952,344.2,0.12471,0.059603,0.057127,0.46271,0.030656,1.1623,0.67402,9.9371,3.1741,0.33825,0.13993,2.292,2257.6,2.2231,0.73686,15.186,0.3368,0.093169,3089.5,0.25206,0.19723,0.10227,-0.019786,-0.055883,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,23,1.1379,24,49
5,14,1.6378,0,1.2121,0.084192,0.70161,0.33803,0.1305,0.14452,0.9353,0.24906,0.28215,0.17254,0.82576,2.0584,0.29839,2.3513,0.78395,0.38607,1.4438,0.010724,0.18756,0.015742,0.40936,13.548,0.29788,0.68124,749.8,16.408,2.339,0.20169,0.020369,0.63716,6.2678,1.8849,0.97097,2.0563,459.22,0.10196,0.068261,0.031724,0.14727,0.02495,1.1328,0.039761,11.96,3.3744,0.48434,0.12,2.3619,2657.4,2.283,0.70212,15.323,0.39265,0.10069,2790.9,0.019493,0.16439,-0.021967,0.0,0.0,0.046554,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,23,1.5366,25,50
6,2,0.90317,0,0.70755,0.072754,0.86306,0.89799,0.155,-0.21669,0.29038,0.081019,0.5313,0.045618,0.52425,2.4927,0.13694,6.3027,30.372,0.17261,3.6188,0.020919,0.069246,0.028233,1.7129,6.1817,0.19432,0.74093,880.03,17.407,-4.1442,0.43003,0.12213,0.21515,10.461,0.23959,0.85849,4.4916,11.853,0.13878,0.8919,0.023295,0.73355,0.14527,6.5577,1.109,0.94265,0.50083,-1.5824,0.084298,6.3027,1656.4,5.4108,0.80568,17.299,0.19247,0.1745,1747.4,0.35672,0.19993,0.29858,-0.029205,-0.032522,0.060021,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,9,0.55179,11,42
6,3,0.95766,0,0.73538,0.071925,0.86171,0.8094,0.12065,-0.21168,0.39235,0.088862,0.5201,0.062283,0.58828,1.917,0.13829,6.2312,12.816,0.14906,4.102,0.014529,0.077755,0.018162,1.3759,7.5303,0.12569,0.79996,1043.0,17.771,-3.8236,0.43861,0.061748,0.31387,6.4893,0.38778,0.92834,4.6917,28.089,0.12226,0.44651,0.01795,0.29668,0.10749,5.8529,0.42221,1.2866,0.66916,-1.5307,0.083468,6.2312,2005.4,5.7847,0.87431,17.559,0.1686,0.10173,2223.7,0.17431,0.17252,0.06445,-0.0084297,-0.010415,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,9,0.90317,12,43
6,4,0.30548,0,0.58868,0.085379,0.83625,0.79581,0.12756,-0.32359,0.35138,0.10728,0.5214,0.076145,0.46313,1.7752,0.16375,5.107,16.829,0.16029,5.942,0.016993,0.090291,0.0216,1.7183,6.7495,0.14155,0.78673,1073.8,17.851,-2.4593,0.084117,0.049525,0.27644,19.96,0.34737,0.94078,6.9217,21.392,0.18435,0.30245,0.021354,0.065917,0.11791,4.86,0.2869,1.3888,0.72412,-1.9762,0.1021,5.107,2059.4,4.8045,0.85845,17.623,0.18466,0.11264,2371.4,0.12546,0.11497,0.18923,-0.0078445,-0.0098572,0.0042254,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,9,0.95766,13,44
6,6,-0.19589,0,0.68136,0.049257,0.86638,0.75171,0.091661,-0.25638,0.47183,0.065527,0.36863,0.03769,0.54821,1.2671,0.13362,6.4838,9.4209,0.12194,6.1382,0.02308,0.096232,0.028686,1.3712,3.6642,0.13158,0.80459,689.77,18.064,-2.9321,0.081081,0.061791,0.37963,20.16,0.50502,0.92868,7.0682,38.213,0.08985,0.46243,0.030704,0.17948,0.20515,5.6256,0.51777,0.65135,0.24011,-1.9187,0.056854,6.4838,1871.2,6.0214,0.86842,17.779,0.15943,0.098908,2465.7,0.20565,0.10635,-0.12879,-0.011919,-0.015856,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,9,0.52779,15,46
7,2,0.15661,0,1.1109,0.050721,0.85006,0.6536,0.11466,0.067192,0.27155,0.077602,0.33827,0.043008,0.67313,2.0275,0.14994,5.6694,6.1494,0.17543,1.3264,0.044075,0.086521,0.072738,0.97098,4.9675,0.23102,0.60594,1050.1,15.719,9.7273,0.25892,0.24412,0.16454,20.005,0.25175,0.71282,1.7249,58.542,0.07535,1.6281,0.067434,0.60897,0.13158,4.3591,0.96978,1.1396,0.38549,0.44813,0.059667,5.745,3104.3,4.0412,0.76898,15.294,0.19595,0.151,841.21,0.32655,0.37892,-0.0017474,5.62e-05,8.6e-05,0.21459,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,9,0.89043,10,45
7,3,0.25277,0,1.0193,0.076679,0.87019,0.93517,0.15531,0.014028,0.26007,0.081995,0.5907,0.01658,0.74072,3.0037,0.12981,6.7036,6.2243,0.16608,1.6469,0.014767,0.055291,0.020321,1.2625,9.4123,0.2256,0.72669,724.3,16.033,66.664,0.3687,0.1435,0.18899,37.656,0.20209,0.83509,2.1267,57.838,0.10352,1.1055,0.015791,0.95835,0.099356,7.2042,1.0692,1.3065,0.77176,0.10807,0.088118,6.7036,1226.2,5.5981,0.7744,15.966,0.17769,0.21098,1513.8,0.34836,0.43973,0.033546,2.59e-05,2.77e-05,0.23738,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,9,0.15661,11,46
7,4,0.86431,0,0.99425,0.086791,0.89379,0.81001,0.14749,-0.0047051,0.34322,0.10715,0.81716,0.019846,0.81374,2.3855,0.10621,8.4152,3.7081,0.18209,1.3077,0.0087736,0.07633,0.01072,0.99543,9.6891,0.22247,0.81844,1105.4,16.332,-172.16,0.34838,0.075347,0.2809,13.164,0.34679,0.9157,1.6819,97.086,0.10666,0.70941,0.010831,0.16793,0.0836,7.6265,0.52621,1.2705,1.0382,-0.044299,0.097105,8.8595,1352.8,7.7058,0.77753,16.121,0.19267,0.1802,1931.1,0.2083,0.48161,0.13455,-0.0022628,-0.0027936,0.13215,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,9,0.25277,12,47
7,5,0.90904,0,0.96542,0.060374,0.85715,0.79762,0.12978,-0.02653,0.51771,0.075692,0.42262,0.062857,0.74058,1.6252,0.14285,6.0001,2.3652,0.16271,2.3262,0.015996,0.10012,0.020852,1.077,10.033,0.18671,0.76711,830.16,16.408,-30.065,0.079593,0.090032,0.39714,10.968,0.4979,0.89496,2.8602,152.21,0.081522,0.63024,0.020055,0.063079,0.0795,5.5835,-0.24901,1.7969,0.75941,-0.18571,0.070436,6.2048,1964.3,5.3699,0.81329,16.182,0.17266,0.14892,2119.0,-0.14221,0.27887,0.02665,-0.012263,-0.015374,0.13463,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,9,0.86431,13,48
7,6,0.52871,0,0.97977,0.057589,0.84979,0.5297,0.095179,-0.015664,0.53814,0.10872,0.38338,0.053784,0.75873,1.3782,0.15021,5.6572,1.6982,0.17968,1.4897,0.033111,0.13038,0.042758,0.69815,8.1164,0.18623,0.77439,973.35,16.615,-33.817,0.22918,0.075397,0.41673,9.6,0.78673,0.91128,1.8307,211.99,0.075902,0.50193,0.062509,-0.1837,0.065263,3.5263,0.17248,2.3017,0.88241,-0.10427,0.067769,5.8406,2538.9,5.1552,0.81377,15.979,0.19272,0.098646,1558.1,0.079393,0.28935,0.0090574,-0.015005,-0.028328,0.0030002,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,9,0.90904,14,49
7,7,0.19253,0,0.96214,0.048009,0.82813,0.74143,0.11451,-0.029758,0.56517,0.064751,0.27933,0.056372,0.7563,1.3749,0.17187,4.8183,2.0632,0.15444,2.3824,0.019498,0.11232,0.024804,0.98034,10.498,0.18102,0.78606,450.27,16.524,-24.916,-0.086562,0.042073,0.44425,8.9742,0.59918,0.9492,2.909,174.49,0.063478,0.24479,0.026297,0.27855,0.070629,4.3139,-0.23852,2.4335,0.67973,-0.17314,0.057972,4.9618,1612.0,4.5735,0.81898,16.225,0.1663,0.13422,2083.2,-0.13541,0.25487,-0.011471,-0.0054685,-0.0073756,0.15484,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,9,0.52871,15,50
7,8,-0.43095,0,1.0577,0.014816,0.83461,0.6685,0.056655,0.040592,0.69196,0.022164,0.089585,0.024847,0.74351,0.49296,0.16539,5.0463,1.6839,0.084748,2.4002,0.01387,0.17192,0.019732,0.89911,8.1617,0.15285,0.70292,114.81,16.333,16.469,-0.17384,0.13169,0.48639,6.3145,0.72758,0.84222,2.8333,213.79,0.019928,0.79622,0.020747,-0.2551,0.081908,4.042,-0.74503,2.0192,0.18089,0.24543,0.017753,5.2338,1281.5,4.2501,0.84715,15.93,0.10236,0.10218,1567.9,-0.59366,0.23595,-0.041898,-0.014873,-0.022249,0.0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,9,0.19253,16,51
7,10,-0.44409,0,0.81745,0.076067,0.86915,0.56199,0.15576,-0.14171,0.55527,0.13535,0.58131,0.027032,0.63458,1.4133,0.13085,6.6421,1.659,0.27716,2.3902,0.0099167,0.19611,0.012775,0.88561,9.4404,0.22126,0.77629,805.93,16.646,-3.9658,0.13461,0.092857,0.43105,3.9393,0.767,0.89316,3.0693,217.0,0.11987,0.70962,0.017646,1.0647,0.059531,4.2948,2.1736,2.1981,1.2778,-1.0829,0.087519,6.8505,1386.4,5.9324,0.77874,16.07,0.289,0.12435,1838.1,1.0,0.1831,0.017009,-0.0073225,-0.01303,0.0,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,9,0.2864,18,53
8,2,0.7289,0,1.2068,0.074742,0.7891,0.91616,0.17014,0.14359,0.62608,0.081583,0.35439,0.056824,0.83803,2.2948,0.2109,3.7415,2.4749,0.18571,2.2004,0.049833,0.080929,0.07176,1.0932,7.8075,0.22681,0.69444,523.9,11.158,6.3802,0.14005,0.094659,0.43477,3.5385,0.47456,0.88004,2.8459,145.46,0.089188,0.44883,0.054394,0.12762,0.11734,4.344,-0.306,1.7973,0.63696,0.68085,0.094719,3.7415,1478.3,3.2927,0.77319,11.07,0.19736,0.20779,290.57,-0.18064,0.32192,0.19915,-0.08734,-0.095333,0.21888,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,29,0.3983,3,40
8,3,1.5478,0,1.0773,0.080195,0.81651,0.90085,0.17031,0.060081,0.68858,0.089021,0.43706,0.072976,0.83756,2.4863,0.18349,4.45,1.7847,0.18906,2.5334,0.023368,0.07604,0.030056,1.0756,7.1304,0.23163,0.77748,801.0,11.512,14.994,0.42497,0.039036,0.53535,7.7962,0.59427,0.95219,3.2971,201.72,0.095748,0.21275,0.025939,0.40117,0.12634,4.9096,0.52892,1.4523,0.63476,0.32744,0.098216,4.45,1832.7,4.2372,0.76837,11.407,0.19869,0.20867,428.47,0.20915,0.27322,0.53422,-0.036703,-0.040743,0.22021,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,29,0.7289,4,41
8,4,3.0613,0,1.2414,0.17628,0.71673,1.181,0.30448,0.16238,0.85925,0.14926,0.6223,0.16535,0.835,3.7496,0.28327,2.5302,2.2666,0.25781,3.4012,0.044185,0.068757,0.065691,1.4144,9.051,0.34591,0.67262,1650.1,11.447,7.273,-0.062834,0.04411,0.57794,5.643,0.48937,0.93846,5.1999,158.83,0.21112,0.15572,0.037413,0.22861,0.13048,4.1691,1.06,2.171,1.351,0.57324,0.24595,2.5302,2651.6,2.3745,0.65409,11.613,0.27139,0.40852,561.16,0.34642,0.22712,-0.032094,0.0025426,0.0021529,0.22501,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,29,1.5478,5,42
8,6,0.80947,0,1.345,0.20097,0.65941,0.95199,0.28178,0.21672,0.73821,0.21111,0.59008,0.26342,0.84484,8.1387,0.34059,1.9361,2.2837,0.29599,2.0496,0.037747,0.036368,0.060095,1.1268,7.2876,0.36844,0.62812,2875.1,11.871,4.3927,0.2437,0.031295,0.46368,4.4467,0.48707,0.95254,3.2453,157.64,0.23788,0.091885,0.03965,0.099618,0.13063,2.7952,0.062609,2.6072,1.5385,0.63632,0.30478,1.9496,4872.4,1.8442,0.63156,11.822,0.30826,0.35075,677.57,0.030354,0.29334,0.52867,0.023207,0.024378,0.225,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,29,3.7684,7,44
8,7,0.83493,0,1.4406,0.15077,0.58002,0.86672,0.24662,0.24505,0.70161,0.17395,0.35898,0.18104,0.80118,4.8405,0.41998,1.381,2.5404,0.28454,1.5438,0.042346,0.058784,0.076143,1.0818,5.0055,0.3628,0.55613,674.1,11.807,3.537,-0.062387,0.023887,0.39018,7.8192,0.45018,0.95882,2.4227,141.71,0.18818,0.056875,0.048857,-0.14637,0.17316,2.0637,-0.29662,2.4255,0.87071,0.58347,0.25994,1.3893,1877.8,1.3242,0.6372,11.664,0.30392,0.31445,611.88,-0.17413,0.35775,0.24283,-0.0079846,-0.0092123,0.22496,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,29,0.80947,8,45
8,8,0.64581,0,1.3814,0.17671,0.60882,1.0587,0.25491,0.22317,0.87206,0.16691,0.45174,0.16868,0.80825,7.0525,0.39118,1.5563,2.129,0.24077,2.525,0.0039801,0.034139,0.0068026,1.3099,6.2965,0.34125,0.58508,874.67,11.908,4.7441,0.10703,0.023732,0.51023,7.9608,0.48193,0.96102,3.8331,169.09,0.21864,0.060668,0.0037593,0.35226,0.16815,2.7065,0.29753,2.3265,1.0509,0.57049,0.29026,1.565,1936.2,1.4957,0.65875,11.965,0.25925,0.36129,774.43,0.1295,0.27621,0.075002,-0.051014,-0.048184,0.2,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,29,0.83493,9,46
8,9,0.45568,0,1.3033,0.13687,0.66832,0.80549,0.21384,0.19615,0.80853,0.16992,0.41264,0.12263,0.84277,4.0631,0.33168,2.0149,1.8559,0.26548,2.0056,0.057916,0.065341,0.089568,0.95576,5.7091,0.34295,0.64662,720.76,12.307,4.1065,0.48953,0.021697,0.52281,7.2689,0.64906,0.96753,3.0524,193.98,0.1624,0.065415,0.071902,0.13325,0.14109,2.4285,0.15366,2.3509,0.97007,0.59138,0.20479,2.0238,1746.7,1.9495,0.65705,12.09,0.28252,0.27624,856.53,0.071348,0.26389,0.24984,-0.032837,-0.040767,0.19065,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,29,0.64581,10,47
8,10,0.30504,0,1.2959,0.14849,0.67089,0.86552,0.243,0.19307,0.85318,0.17156,0.45118,0.096359,0.84554,3.4175,0.32911,2.0385,1.6554,0.28076,2.8097,0.0064959,0.082155,0.0099558,1.0236,6.8247,0.32226,0.65247,702.19,12.505,4.4829,0.21871,0.018423,0.55668,8.2963,0.64317,0.97254,4.1457,217.47,0.17561,0.055979,0.0075052,0.30953,0.12682,2.6299,0.32218,2.5951,1.1708,0.58665,0.22132,2.1077,1556.4,1.9826,0.67774,12.36,0.29675,0.27892,914.92,0.13874,0.20877,0.095462,-0.059238,-0.068443,0.188,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,29,0.45568,11,48
8,12,1.1814,0,1.6521,0.24664,0.5617,1.0121,0.4452,0.35684,1.0469,0.24369,0.56273,0.22688,0.9041,4.1323,0.4383,1.2816,3.7012,0.43987,2.1839,0.036924,0.10645,0.067471,1.1195,12.151,0.49366,0.54725,1605.9,13.03,2.8363,0.27432,0.014452,0.5729,14.081,0.56603,0.97427,4.3131,97.265,0.27281,0.032974,0.036481,0.66748,0.083295,2.3092,3.0718,5.262,2.9611,0.81416,0.4391,1.3005,2853.8,1.2486,0.50634,13.042,0.4504,0.49965,1906.2,0.60566,0.23467,0.072339,-0.025363,-0.025059,0.25954,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,29,1.4772,13,50
8,13,0.83918,0,1.65,0.19531,0.56575,0.91685,0.31892,0.35728,1.1254,0.21302,0.44976,0.22484,0.90697,3.9199,0.43425,1.3028,4.2107,0.34784,2.3134,0.03772,0.088738,0.06862,1.0109,13.936,0.39891,0.54969,1026.3,13.267,2.5662,0.26817,0.016062,0.61864,16.432,0.67474,0.97161,3.8486,85.497,0.21534,0.036988,0.041141,0.14879,0.06579,2.1113,0.0042166,6.6005,2.9686,0.82276,0.34522,1.366,2281.8,1.2658,0.60109,13.181,0.35738,0.36574,2171.9,0.0021038,0.23823,0.0016595,-0.010095,-0.011011,0.2165,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,29,1.1814,14,51
8,14,0.57721,0,1.4771,0.15972,0.63165,0.76618,0.24601,0.28888,1.1051,0.20847,0.43362,0.16199,0.89433,3.1652,0.36835,1.7148,1.2825,0.32108,2.3383,0.050198,0.10144,0.082909,0.85671,44.838,0.38735,0.60545,827.42,13.628,2.6523,0.43398,0.026193,0.6691,9.277,0.8733,0.95853,3.8167,280.71,0.1786,0.071109,0.065517,0.19834,0.017088,2.08,0.17273,21.557,9.3474,0.78425,0.25287,2.2307,1908.2,1.6437,0.61265,13.361,0.33037,0.29678,2571.0,0.079499,0.20075,-0.62755,-0.032427,-0.042323,0.19695,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,29,0.83918,15,52
9,2,0.08875,0,1.1275,0.19058,0.49761,0.78787,0.087568,0.056253,0.30299,0.24189,0.37935,0.012008,0.49753,4.6785,0.50239,0.9905,10.439,0.11114,2.03,0.05229,0.023757,0.1185,1.5836,1.6251,0.17129,0.44128,689.33,11.595,14.006,0.10104,0.056336,0.1337,7.872,0.1697,0.88679,2.4496,34.487,0.38306,0.11214,0.066369,-0.027052,0.4848,1.5683,0.12839,1.0363,0.39311,0.11197,0.38299,0.9905,1817.1,0.87836,0.82871,11.356,0.16218,0.13496,164.72,0.060323,0.32163,0.53853,-0.0030504,-0.0038717,0.011992,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,28,0.043433,27,37
9,3,0.083333,0,0.92169,0.16137,0.56248,0.65117,0.067195,-0.03901,0.34249,0.24782,0.36883,0.021114,0.45914,2.2891,0.43752,1.2856,8.118,0.10319,2.0424,0.052551,0.04508,0.10549,1.4182,1.225,0.15396,0.49815,678.31,11.927,-16.693,0.39454,0.064327,0.17061,3.5672,0.26201,0.88564,2.4141,44.346,0.35146,0.14703,0.080701,0.15258,0.53158,1.4883,0.1808,0.82306,0.30357,-0.089161,0.28689,1.2856,1839.1,1.1386,0.84604,11.498,0.14465,0.10026,195.12,0.082906,0.26974,0.52908,-0.00057494,-0.00088293,0.024995,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,28,0.08875,28,38
9,4,0.25078,0,0.937,0.15533,0.54615,0.55631,0.062751,-0.032613,0.37326,0.27922,0.34225,0.018888,0.48503,2.5609,0.45385,1.2034,4.7544,0.1128,1.8657,0.066428,0.044047,0.12833,1.147,1.0875,0.16753,0.51764,685.33,11.976,-17.058,0.049643,0.028508,0.19322,2.5455,0.34732,0.9478,2.2412,75.72,0.32026,0.062813,0.11941,-0.10327,0.51156,1.2257,0.010361,0.8872,0.30365,-0.071858,0.28442,1.2034,2002.4,1.1405,0.83247,11.389,0.16829,0.093199,224.26,0.0051537,0.24822,0.010107,-0.0026254,-0.0047193,0.029465,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,28,0.083333,29,39
9,5,0.022139,0,0.99914,0.04687,0.48937,0.48786,0.053067,-0.00039222,0.24212,0.096074,0.091789,0.059016,0.45738,2.2199,0.51063,0.95836,6.5145,0.10878,1.3015,0.030567,0.049002,0.066774,1.0666,0.92687,0.1797,0.45777,199.17,11.938,-1243.8,-0.036882,0.0316,0.11084,2.8571,0.22719,0.93543,1.5867,55.261,0.10248,0.061884,0.062656,-0.15539,0.52635,0.9554,-0.70939,0.97014,0.089048,-0.00076811,0.095778,0.95836,2169.8,0.89647,0.8203,11.22,0.16827,0.087668,172.36,-0.54965,0.30748,-0.0090336,-0.0074587,-0.015289,0.065311,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,28,0.25078,30,40
9,6,-0.38026,0,0.986,0.0026266,0.58092,0.35226,0.014117,-0.0078019,0.2152,0.0074566,0.0062676,0.0047795,0.54958,0.50635,0.41908,1.3862,4.1621,0.040075,0.81809,0.025535,0.079145,0.045812,0.64096,0.80655,0.11648,0.55738,12.167,12.024,-45.15,0.090074,0.023544,0.11995,2.4377,0.34052,0.95947,0.92594,86.494,0.0047794,0.05618,0.072489,-0.21292,0.43675,0.84055,-0.93891,0.95955,0.0060141,-0.018617,0.0045215,1.3862,1941.2,1.33,0.88352,10.981,0.11103,0.041031,130.53,-0.88486,0.38043,-0.095494,-0.0071902,-0.020412,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,28,0.022139,31,41
9,8,0.2462,0,1.083,0.20219,0.59497,0.26311,-0.020982,0.048104,0.55675,0.76849,0.49921,0.027128,0.62763,-0.30458,0.40503,1.469,2.5484,-0.079748,0.89643,0.066963,0.26183,0.11555,0.4192,0.71924,0.057246,0.57953,566.92,12.113,5.4695,0.25428,0.015446,0.32265,3.1315,1.2263,0.97404,0.95086,141.26,0.32215,0.038135,0.25451,0.18016,0.36581,0.6496,2.5294,1.1072,0.55273,0.11877,0.33984,1.469,1135.6,1.4308,0.94275,10.778,0.0010427,0.015062,175.0,1.0,0.2767,-0.035697,-0.038014,-0.14448,0.0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,28,0.076062,33,43
9,9,0.065554,0,1.265,0.10166,0.48883,0.32454,-0.050136,0.12508,0.76379,0.31325,0.19888,0.095424,0.59706,-1.0383,0.51117,0.95629,2.4097,-0.15448,1.4586,0.14263,0.14879,0.30218,0.54356,0.82012,-0.020266,0.47198,262.29,12.03,2.5947,-0.079808,0.016845,0.3605,3966.4,1.1108,0.96554,1.4296,149.4,0.17027,0.032954,0.43947,0.13505,0.39572,0.63489,-0.53734,1.2917,0.2569,0.24469,0.20797,0.95629,1318.9,0.92334,1.0203,10.905,-0.085766,-0.006577,215.98,-0.36737,0.22701,-0.0045598,-0.030643,-0.09442,0.0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,28,0.2462,34,44
